460			EZEN@g	o0000278	gir11	gir₁₁	gir₁₁ giri₁₁ girid kiri₇ kirid kirit
461	o0002837	SZID	ŠID	o0002837	gir13	gir₁₃	_
462	o0001351		|GIR₃×GAN₂@t|	o0001351	gir16	gir₁₆	_
463	o0000213	GIR2	GIR₂	o0000213	gir2	gir₂	gir₂ ŋir₂ ŋiri₂ giri₂
464	o0000215	GIR3	GIR₃	o0000215	gir3	gir₃	_
465	o0002446	GIR4	GIR₄	o0002446	gir4	gir₄	gir₄ kir₁₃
466	o0000152	KASZ4	KAŠ₄	o0000152	gir5	gir₅	gir₅ giri₅
467	o0000260		KA	o0000260	giri17	giri₁₇	giri₁₇ kiri₃ kir₄
468	o0000215	GIR3	GIR₃	o0000215	giri3	giri₃	_
469	o0000152	KASZ4	KAŠ₄	o0000152	girim2	girim₂	_
470	o0000681		|A.HA.TAR.DU|	o0000681	girim3	girim₃	girim₃ girin₂ girima₃ girimma₃
471	o0000659		|A.BU.HA.DU|			girimₓ	_
472	o0000217	GISZ	GIŠ	o0000217		gis	_
473	o0001378		|GIŠ.MI|	o0001378		gissu	gissu ŋissu gizzu
474	o0000221		GU	o0000221		gu	_
475	o0000230	GU2	GU₂	o0000230	gu2	gu₂	_
476	o0000260		KA	o0000260	gu3	gu₃	_
477	o0000222	GU4	GU₄	o0000222	gu4	gu₄	gu₄ gud gudu
478	o0000289		KU	o0000289	gu5	gu₅	_
479	o0001627	GU7	GU₇	o0001627	gu7	gu₇	gu₇ ku₂
480	o0000149		DU	o0000149		gub	gub gubu guba kub gup kup
481	o0000425		LI	o0000425	gub2	gub₂	gub₂ gup₂
482	o0000263		KAB	o0000263	gub3	gub₃	_
483	o0001114		|EZEN×LA|	o0001114		gubalag	gubalag gublaga
484	o0001461		|HI×NUN.ME|	o0001461	gudu4	gudu₄	_
485	o0002643		GUG	o0002643		gug	_
486	o0000443	GUG2	GUG₂	o0000443	gug2	gug₂	gug₂ kuk₂
487	o0002665		|ZI&ZI.LAGAB|	o0002665	gug4	gug₄	_
488	o0001909		|LU.HUL₂|	o0001909		gukkal	_
489	o0000224		GUL	o0000224		gul	_
490	o0000225		KUM	o0000225		gum	_
491	o0000438		LUM	o0000438	gum2	gum₂	_
492	o0000477		NE	o0000477	gum3	gum₃	_
493	o0000135		DAR	o0000135	gun3	gun₃	gun₃ gunu₃
494	o0000089		UNUG	o0000089	gun4	gun₄	_
495	o0000226		GUR	o0000226		gur	_
496	o0000282		KIN	o0000282	gur10	gur₁₀	_
497	o0000187		GA	o0000187	gur11	gur₁₁	gur₁₁ kur₁₅
498	o0000196		GAM	o0000196	gur2	gur₂	_
499	o0000252	IL2	IL₂	o0000252	gur3	gur₃	gur₃ gil₃ guru₃
500	o0000306		LAGAB	o0000306	gur4	gur₄	_
501	o0002564		|URU×GU|	o0002564	gur5	gur₅	gur₅ kur₁₂ guru₅
502	o0000551	GUR8	GUR₈	o0000551	gur8	gur₈	gur₈ guru₈ gura₈
503	o0001305		|GA₂×GI|	o0001305		gurdub	_
504	o0001306		|GA₂×GI₄|	o0001306	gurdub2	gurdub₂	_
505	o0000229	GUR7	GUR₇	o0000229	guru7	guru₇	_
506	o0000196		GAM	o0000196		gurum	_
507	o0001497		|IGI.GAR|	o0001492	gurum2	gurum₂	gurum₂ kurum₇
508	o0001492		|IGI.ERIN₂|			gurumₓ	_
509	o0000227		GURUN	o0000227		gurun	gurun kurun₆ buru₇ gurin guru₂₀
510	o0000155		DUG	o0000155	gurun7	gurun₇	_
511	o0000270		KAL	o0000228	gurusz	guruš	guruš ŋuruš giriš₂ ŋereš₂
513	o0002730		|ŠE.ŠE.KIN|	o0002730		gurₓ	_
514	o0000438		LUM	o0000438		guz	_
515	o0001750		|KU.GAR|	o0001750		guzza	_
516	o0000232		HA	o0000232		ha	_
517	o0000233		GIR	o0000233	ha6	ha₆	_
518	o0000306		LAGAB	o0000306		hab	hab haba hap
519	o0001838	TUL2	TUL₂	o0001838	hab2	hab₂	_
520	o0000497		PA	o0000497		had	had hat hata
521	o0000565		UD	o0000565	had2	had₂	had₂ hada₂ hud₂ a₁₂
522	o0000236		HAL	o0000236		hal	hal hala
523	o0001452		HAR	o0001452		har	har hara
524	o0000952		|DAG.(KISIM₅×BI)|	o0000952	hara4	hara₄	_
525	o0000958		|DAG.(KISIM₅×IR)|	o0000958		haraₓ	_
526	o0000275		KASKAL			harran	_
527	o0000548		TAR	o0000548	hasz	haš	haš has haz
528	o0000445	HASZHUR	HAŠHUR	o0000445	haszhur	hašhur	_
529	o0000497		PA	o0000497	hat,	haṭ	_
530	o0000237		HI	o0000237		he	_
531	o0000197		GAN	o0000197	he2	he₂	he₂ hi₂
532	o0000497		PA	o0000497		hendur	_
533	o0000237		HI	o0000237		hi	_
534			EZEN@g	o0000278		hir	hir her
536	o0000248	SIG7	SIG₇			hirinₓ	_
537	o0000239		HU	o0000239		hu	hu u₁₁
538	o0000240	HUB2	HUB₂	o0000240	hub2	hub₂	hub₂ hup₂
539	o0000122		BI	o0000122		huburₓ	_
540	o0001516		HUL	o0001516		hul	hul hulu hula
541	o0000241	HUL2	HUL₂	o0000241	hul2	hul₂	hul₂ hula₂
542	o0001363		KIB	o0001363	hul3	hul₃	_
543	o0000438		LUM	o0000438		hum	hum humu
544	o0000178	SZE3	ŠE₃	o0000178		hun	hun huŋ hug
545	o0001452		HAR	o0001452		hur	hur huru hir₂
546	o0001444	HUSZ	HUŠ	o0001444	husz	huš	huš huša hiš₄
547	o0000514		RI	o0000514		huₓ	_
548	o0000242		I	o0000242		i	_
549	o0000052	IA2	IA₂	o0000052	i2	i₂	_
550	o0000479		NI	o0000479	i3	i₃	_
551	o0000260		KA	o0000260	i5	i₅	_
552	o0000697		|A.LAGAB×HAL|	o0000697	i7	i₇	_
553	o0001478		IA	o0001478		ia	_
554	o0000052	IA2	IA₂	o0000052	ia2	ia₂	_
555	o0000479		NI	o0000479	ia3	ia₃	_
556	o0000244		IB	o0000244		ib	_
557	o0000559		TUM	o0000559	ib2	ib₂	_
558	o0002439		|TUR.UŠ|	o0002439		ibila	_
559	o0000112	A2	A₂	o0000112		id	_
561	o0000697		|A.LAGAB×HAL|	o0000697	id2	id₂	_
562	o0029097		IDIGNA	o0001425		idigna	_
563	o0000114		BAD	o0000245		idim	_
564	o0000246		IG	o0000246		ig	_
565	o0000247		IGI	o0000247		igi	igi igu
566	o0001462		AH	o0001462		ih	_
567	o0000246		IG	o0000246		ik	_
568	o0000249		IL	o0000249		il	_
569	o0000252	IL2	IL₂	o0000252	il2	il₂	il₂ ila₂ ili₂
570	o0000099		AN	o0000099	il3	il₃	_
571	o0000780		|AL.ŠE|	o0000790	il6	il₆	_
572	o0001524		|IL×GAN₂@t|	o0001524	il8	il₈	_
573	o0000516		RU	o0000516		ilar	ilar illar illuru
574	o0000673		|A.GUD×KUR|	o0001419	ildag2	ildag₂	_
575	o0001333		|GEŠTIN×KUR|	o0001333	ildag4	ildag₄	_
576	o0001493		|IGI.EŠ₂.DU.ERIN₂|	o0001493		ildu	ildu ildum
577	o0001506		|IGI.NAGAR.BU|	o0001506	ildu2	ildu₂	ildu₂ ildum₂ ilduma₂ ildumma₂
578	o0002053		|NAGAR.BU|	o0002053	ildu3	ildu₃	_
580	o0000473		NAGAR	o0000473		ilduₓ	_
581	o0001586		ILLAT	o0001586		illat	_
582	o0000686		|A.KAL|	o0000686		illu	_
583	o0000201	KAR2	KAR₂	o0000201		ilₓ	_
584	o0000254		IM	o0000254		im	_
585			|AŠ₂.A.AN|	o0002668		imgaga	imgaga imŋaŋa
586	o0002670		|AŠ₂.AN|	o0002670	imgaga3	imgaga₃	imgaga₃ imŋaŋa₃
587	o0000068		IMIN	o0000068		imin	imin umun₇ imina
588	o0001662		|KA×UD|	o0001662		imma	imma immen emmen enmen emmin immin
589	o0000248	SIG7	SIG₇	o0000248	imma3	imma₃	_
590	o0002125	TUR3	TUR₃	o0002125		immalₓ	_
591	o0001562		|KA.UD|			immaₓ	_
592	o0000256		IN	o0000256		in	_
593	o0000466	MUSZ3	MUŠ₃	o0000466		inanna	_
594	o0002102		|NINDA₂×GUD|	o0002102		indagra	indagra indagara
595	o0000260		KA	o0000260		inim	_
596	o0000244		IB	o0000244		ip	_
597	o0000559		TUM	o0000559	ip2	ip₂	_
598	o0000246		IG	o0000246		iq	_
599	o0000257		IR	o0000257		ir	_
600	o0000103		ARAD	o0000103	ir3	ir₃	_
601	o0000275		KASKAL	o0000275	ir7	ir₇	_
602	o0000582		URU	o0000582		iri	iri eri ulu₄ er₄ ir₄ uru ere
603	o0000217	GISZ	GIŠ	o0000217		is	_
604	o0000217	GISZ	GIŠ	o0000217	is,	iṣ	_
605	o0000259	ISZ	IŠ	o0000259	is'	iś	_
606	o0000259	ISZ	IŠ	o0000259	is2	is₂	_
607	o0000256		IN	o0000256	isin2	isin₂	_
608	o0000259	ISZ	IŠ	o0000259	isz	iš	_
609	o0000424		LAM		isz12	iš₁₂	_
610	o0000453		ME	o0000453	iszib	išib	išib isib
611	o0000254		IM	o0000254	iszkur	iškur	_
612	o0001557		|KA.DI|	o0001557	isztaran	ištaran	_
613	o0000112	A2	A₂	o0000112		it	_
614	o0000112	A2	A₂	o0000112	it,	iṭ	_
615	o0002520		ITI	o0002520		iti	iti itud itu itid
618	o0001812		|LAGAB×HAL.A|	o0001812		iₓ	_
619	o0000217	GISZ	GIŠ	o0000217		iz	_
620	o0000477		NE	o0000477		izi	izi izu
621	o0000260		KA	o0000260		ka	ka kag₂ kak₂ ga₁₄
622	o0000277	KA2	KA₂	o0000277	ka2	ka₂	ka₂ kan₄
623	o0000187		GA	o0000187	ka3	ka₃	_
624	o0000437		LUL	o0000437	ka5	ka₅	_
625	o0002837	SZID	ŠID	o0002837	ka9	ka₉	_
626	o0000263		KAB	o0000263		kab	_
627	o0001611		NAG	o0001611	kab2	kab₂	_
628	o0000265	KAD2	KAD₂	o0000265	kad2	kad₂	_
629	o0000266	KAD3	KAD₃	o0000266	kad3	kad₃	_
630	o0000267	KAD4	KAD₄	o0000267	kad4	kad₄	kad₄ kat₄
631	o0000268	KAD5	KAD₅	o0000268	kad5	kad₅	kad₅ kat₅
632	o0001237		|GAR.ŠA₃.A|	o0001237		kadra	_
633	o0001238		|GAR.ŠA₃|	o0001238	kadra2	kadra₂	_
634	o0000269		GAG	o0000269		kak	_
635	o0000270		KAL	o0000270		kal	kal gal₉
636	o0000246	GAL2	GAL₂	o0000194	kal2	kal₂	_
637	o0000575		UN	o0000574		kalam	kalam kalama
638	o0001453		KAM	o0001453		kam	_
639	o0002412		KAR	o0002412		kar	kar kara gar₁₄
640	o0000201	KAR2	KAR₂	o0000201	kar2	kar₂	kar₂ kara₂ gar₁₉
641	o0000267	KAD4	KAD₄	o0000267	kara4	kara₄	_
642			|(ŠE.NUN&NUN.GAD.GAR)@(ŠE.NUN&NUN.GAD.GAR)|	o0000635		karadin	karadin garadin
643			|(PA.GAR)@(PA.GAR)|	o0002708	karadin3	karadin₃	_
644			|(U.PA.GAR)@(U.PA.GAR)|	o0001772	karadin5	karadin₅	_
645	o0000254		IM	o0000254		karkar	_
647	o0000550		TE	o0000550		karₓ	_
648	o0000275		KASKAL	o0000275		kas	_
649	o0000122		BI	o0000122	kas2	kas₂	_
650	o0001424		GAZ	o0001424	kas3	kas₃	_
651	o0000152	KASZ4	KAŠ₄	o0000152	kas4	kas₄	_
652	o0000275		KASKAL	o0000275		kaskal	_
653	o0000122		BI	o0000122	kasz	kaš	_
654	o0000275		KASKAL	o0000275	kasz2	kaš₂	_
655	o0000152	KASZ4	KAŠ₄	o0000152	kasz4	kaš₄	_
656	o0000149		DU	o0000149	kasz5	kaš₅	_
658	o0001655		|KA×SAR|	o0001655		kaₓ	_
659	o0000093		AG	o0000093	ke3	ke₃	_
660	o0000281		KID	o0000281	ke4	ke₄	_
661			EZEN@g	o0000278	kesz2	keš₂	keš₂ keše₂ kešda keši₂ kiši₂
662	o0002811	KESZ3	KEŠ₃	o0002811	kesz3	keš₃	_
663	o0000279		KI	o0000279		ki	_
664	o0000281		KID	o0000281		kid	_
665	o0000547	KID2	KID₂	o0000547	kid2	kid₂	kid₂ gid₆ kit₂
666	o0001549		|IM×TAK₄|	o0001549	kid7	kid₇	_
667	o0001452		HAR	o0001452		kikken	_
668	o0001449		|HI×AŠ₂.HI×AŠ₂|	o0001449	kikken2	kikken₂	_
669	o0000306		LAGAB	o0000306		kil	_
670	o0000306		LAGAB	o0000306		kilib	_
671	o0001772		NIGIN	o0001772	kilib3	kilib₃	_
672	o0000501	PESZ2	PEŠ₂	o0000501		kilim	_
673	o0000282		KIN	o0000282		kin	kin kiŋ₂ kig₂ kun₁₀
674	o0001452		HAR	o0001452	kin2	kin₂	_
675	o0001183		KINDA	o0001183		kinda	_
676	o0000579		URI	o0000579	kinda2	kinda₂	_
677	o0000233		GIR	o0000233		kir	_
678	o0002301		|SAL.GA₂×PA|	o0002301	kir11	kir₁₁	_
679	o0000524		SAR	o0000524	kiri6	kiri₆	_
680	o0000284		KISAL	o0000284		kisal	_
681	o0001110		|EZEN×IGI@g|	o0001110	kisig2	kisig₂	_
682	o0001732		|KI.UD|	o0001732		kislah	kislah kizlah
683	o0000286	KISZ	KIŠ	o0000286	kisz	kiš	kiš kiši kis
684	o0000214	GIR2	GIR₂@g	o0000214	kiszi17	kiši₁₇	_
685	o0002832	SZEG9	ŠEG₉	o0002832	kiszi6	kiši₆	_
686	o0000454		MES	o0000454	kiszib	kišib	_
687	o0000153		DUB	o0000153	kiszib3	kišib₃	_
688	o0000281		KID	o0000281		kit	_
689	o0000289		KU	o0000289		ku	_
690	o0000296	KU3	KU₃	o0000296	ku3	ku₃	ku₃ kug kuk
691	o0000556		TU	o0000297	ku4	ku₄	ku₄ kur₉
692	o0000548		TAR	o0000548	ku5	ku₅	ku₅ kud kut gud₄ kutu
693	o0000232		HA	o0000232	ku6	ku₆	_
694	o0000221		GU	o0000221	ku8	ku₈	_
695	o0001436		|HA.A|	o0001436		kuara	_
696	o0000683		|A.HA|	o0000683	kuara2	kuara₂	_
697	o0002013		|MI.MI|	o0002013	kukku2	kukku₂	_
698	o0000291		NUMUN	o0000291		kul	kul kula gul₂ kulu
699	o0000224		GUL	o0000224	kul2	kul₂	_
700	o0000225		KUM	o0000225		kum	_
701	o0000477		NE	o0000477	kum2	kum₂	_
702	o0000293		KUN	o0000293		kun	kun ku₁₄ kunu
703	o0000497		PA	o0000497	kun2	kun₂	_
704	o0000225		KUM	o0000225	kun3	kun₃	_
705	o0002434		|TUR.EŠ₂|	o0002434	kun5	kun₅	_
706	o0002809		|ŠU₂.3×AN|	o0002809		kunga	_
707	o0000906		|BAR.AN|	o0000906	kunga2	kunga₂	_
708	o0000281		KID	o0000281	kup4	kup₄	_
709	o0000294		KUR	o0000294		kur	kur gur₁₆
710	o0000500		PAP	o0000500	kur2	kur₂	kur₂ kuru₂ gur₁₂
711	o0000498		PAD	o0000498	kur6	kur₆	_
712	o0000144		DIN	o0000144	kurun2	kurun₂	kurun₂ gurun₈
713	o0000155		DUG	o0000155	kurun3	kurun₃	_
714	o0000299	KU7	KU₇	o0000299	kuruszda	kurušda	kurušda gurušta gurušda
715	o0000303		KWU822	o0000303		kurušdaₓ	_
716	o0000531		SU	o0000531	kusz	kuš	kuš kus kuz guš
717	o0000519	DUL3	DUL₃	o0000519	kusz2	kuš₂	_
718	o0000599	U2	U₂	o0000599	kusz3	kuš₃	_
722	o0000426		LIL	o0000426		kuₓ	_
723	o0000305		LA	o0000305		la	_
724	o0000422		LAL	o0000422	la2	la₂	_
725	o0002837	SZID	ŠID	o0002837		lag	_
726	o0000306		LAGAB	o0000306		lagab	_
727	o0000307		LAGAR	o0000307		lagar	lagar lagal
728			|ŠIR.BUR.LA|	o0002164	lagasz	lagaš	lagaš lagas lagaša lagasa
729	o0000565		UD	o0000565		lah	lah la₇ ra₃
730	o0000436		LUH	o0000436	lah3	lah₃	_
731	o0000989	LAH4	LAH₄	o0000989	lah4	lah₄	lah₄ lalah laha₄
732	o0000991		|DU.DU|	o0000991	lah5	lah₅	_
733	o0000149		DU	o0000149	lah6	lah₆	_
734	o0002152		LAHTAN	o0002152		lahtan	_
735	o0002154	LAHTAN2	LAHTAN₂	o0002154	lahtan2	lahtan₂	_
736			|NUNUZ.(KISIM₅×NE)|	o0002153	lahtan4	lahtan₄	_
737	o0002837	SZID	ŠID	o0002837		lak	_
738	o0000423	LAL2	LAL₂	o0000423	lal2	lal₂	_
739	o0002407	LAL3	LAL₃	o0002407	lal3	lal₃	_
740	o0000424		LAM	o0000424		lam	lam lama
741	o0000477		NE	o0000477	lam2	lam₂	_
742	o0000270		KAL	o0000270		lamma	lamma lammar lamar
743	o0002481		|UD.AB@g|	o0002481		larsa	_
744	o0000425		LI	o0000425		le	_
745	o0000479		NI	o0000479	le2	le₂	_
746	o0000477		NE	o0000477	lem4	lem₄	_
747	o0000425		LI	o0000425		li	_
748	o0000479		NI	o0000479	li2	li₂	_
749	o0000477		NE	o0000477	li9	li₉	li₉ le₉
750	o0001487	U3	U₃	o0001495		libir	_
751	o0000576		UR	o0000576		lik	lik liki lig
752	o0000426		LIL	o0000426		lil	_
753	o0000281		KID	o0000281	lil2	lil₂	lil₂ lila₂ lel₂
754	o0000247		IGI	o0000247		lim	lim lima limi lum₂
755	o0000202	NIG2	NIG₂	o0000427		limmu	limmu limu
756	o0000034	LIMMU2	LIMMU₂	o0000034	limmu2	limmu₂	limmu₂ limu₂
757	o0000603		ZA	o0000040	limmu5	limmu₅	_
758	o0000771	LIBISZ	LIBIŠ	o0000771	lipisz	lipiš	lipiš libiš
759	o0002788		|ŠU.KAL|	o0002788		liru	_
760	o0001363		KIB	o0001363	liru3	liru₃	_
761			|A.KAL|	o0000878	liru4	liru₄	liru₄ liri₄ lirum₄
762	o0000431	LISZ	LIŠ	o0000431	lisz	liš	liš lis liz
763	o0000433		LU	o0000433		lu	_
764	o0000439	LU2	LU₂	o0000439	lu2	lu₂	_
765	o0000443	GUG2	GUG₂	o0000443	lu3	lu₃	_
766	o0000437		LUL	o0000437	lu5	lu₅	_
767	o0000497		PA	o0000497	lug2	lug₂	lug₂ luŋ₂ lun lu₉
768	o0000434		LUGAL	o0000434		lugal	lugal lugala
769	o0000306		LAGAB	o0000306	lugud2	lugud₂	_
770	o0000437		LUL	o0000437		lugₓ	_
771	o0000436		LUH	o0000436		luh	luh luhu rih ruh lih₃
772	o0002313		|SAL.ME|	o0002313		lukur	_
773	o0000437		LUL	o0000437		lul	lul lulu
774	o0001350		|GIR₃×(LU.IGI)|	o0001350		lulim	lulim lulima
775	o0000438		LUM	o0000438		lum	lum luma lumu
776	o0000461		KWU354	o0000461		lumₓ	_
777	o0002838	SZIM	ŠIM	o0002838		lunga	_
778	o0002748		|ŠIM×A|	o0002748	lunga2	lunga₂	_
779	o0002752		|ŠIM×GAR|	o0002752	lunga3	lunga₃	_
780	o0000913		|BI.DAR|	o0000913		lungaₓ	_
781	o0000444		MA	o0000444		ma	_
782	o0000452	MA2	MA₂	o0000452	ma2	ma₂	_
783	o0000124		BU	o0000124		madraₓ	_
784	o0000446		MAH	o0000446		mah	mah maha
785	o0000094		AL	o0000094	mah2	mah₂	mah₂ maha₂
786	o0000206	GA2	GA₂	o0000206		mal	_
787	o0002125	TUR3	TUR₃	o0002125		malₓ	_
788	o0002475		MAN	o0002475		man	_
789	o0001656	SU6	SU₆	o0001656		mangaga	_
790	o0000448		MAR	o0000448		mar	mar mara
791	o0000097		AMAR	o0000097	mar2	mar₂	_
792	o0000791		|AMAR.DA|	o0000791	marad2	marad₂	_
793	o0000793		|AMAR.UD|	o0000793		marduk	_
794	o0000449	MASZ	MAŠ	o0000449		mas	_
795	o0000449	MASZ	MAŠ	o0000449	masz	maš	_
796	o0000451	MASZ2	MAŠ₂	o0000451	masz2	maš₂	maš₂ maz₂
797	o0002177	MASZKIM	MAŠKIM	o0002177	maszkim	maškim	_
798	o0000294		KUR	o0000294		mat	_
799	o0000453		ME	o0000453		me	me men₂ meš₂ mi₃
800	o0000455		MI	o0000455	me2	me₂	_
801	o0000777	ME3	ME₃	o0000777	me3	me₃	_
802	o0001311		|GA₂×KASKAL|	o0001311	me7	me₇	_
803	o0001271		MEN	o0001271		men	men min₇
804	o0000162		MIR	o0000162		mer	_
805	o0000454		MES	o0000454		mes	mes miš mesa meš₃ mis mez mesi
806	o0000153		DUB	o0000153	mes2	mes₂	_
807	o0000455		MI	o0000455		mi	_
808	o0000522		MUNUS	o0000522	mi2	mi₂	_
809	o0000114		BAD	o0000245		mid	_
810	o0000456		MIN	o0000456		min	min mina
811	o0002475		MAN	o0002475	min3	min₃	_
812	o0000162		MIR	o0000162		mir	_
813	o0001748		|KU.AN|	o0001748		mitum	_
814	o0000457		MU	o0000457		mu	mu ŋu₁₀ gu₁₀
815	o0000522		MUNUS	o0000522	mu10	mu₁₀	_
816	o0001672		|KA×ŠA|	o0001672	mu13	mu₁₃	_
817	o0000524		SAR	o0000524	mu2	mu₂	mu₂ mud₆
818	o0000557	TUG2	TUG₂	o0000557	mu4	mu₄	mu₄ mur₁₀
819	o0000497		PA	o0000497	mu6	mu₆	_
820	o0001645	TU6	TU₆	o0001645	mu7	mu₇	_
821	o0001466		MUD	o0001466		mud	_
822	o0002147	MUD3	MUD₃	o0002147	mud3	mud₃	_
823	o0002838	SZIM	ŠIM	o0002838	mud5	mud₅	_
824	o0002017		|MU.BU|			mudra	_
825	o0002349		|SIK₂.BU|	o0002349	mudra5	mudra₅	_
826	o0000458		MUG	o0000458		mug	mug muga muk
827	o0002279		|SAG×KAK|	o0002279	muh2	muh₂	_
828	o0000457		MU	o0000457		muhaldim	muhaldim muhaldima
829	o0000642		MUL	o0000642		mul	mul mulu
830	o0000978		MUN	o0000978		mun	mun munu
831	o0002834	SZESZ	ŠEŠ	o0002834	mun4	mun₄	_
832	o0002359		|SIK₂.SUHUR|	o0000460		munsub	_
833	o0001294		|GA₂×DIM×ŠE|	o0001294	munu3	munu₃	_
834	o0002231	MUNU4	MUNU₄	o0002231	munu4	munu₄	_
835	o0000522		MUNUS	o0000522		munus	_
836	o0001452		HAR	o0001452		mur	mur muru
837	o0000528	SIG4	SIG₄	o0000461	mur7	mur₇	_
838	o0000528	SIG4	SIG₄	o0000528		murgu	_
839	o0000438		LUM	o0000461	murgu2	murgu₂	_
840	o0038409		UD@g		muru13	muru₁₃	_
841	o0000462	MURU2	MURU₂	o0000462	muru2	muru₂	muru₂ murub₄ mur₂ muri
842	o0002311		|SAL.LA|	o0000522		murub	_
843	o0002310		|SAL.LAGAR|	o0002310	murub2	murub₂	_
844	o0001737		|KID.ŠU₂.MA₂|	o0001737		muruₓ	_
845	o0000463	MUSZ	MUŠ	o0000463	musz	muš	_
846	o0000467	MUSZ2	MUŠ₂	o0000467	musz2	muš₂	_
847	o0000466	MUSZ3	MUŠ₃	o0000466	musz3	muš₃	_
848	o0000239		HU	o0000239	muszen	mušen	mušen mušena
849	o0000514		RI	o0000514		mušenₓ	_
862	o0000469		NA	o0000469		na	_
863	o0000476	NA2	NA₂	o0000476	na2	na₂	_
864	o0002079	NA4	NA₄	o0002079	na4	na₄	_
865	o0001611		NAG	o0001611	na8	na₈	_
866	o0000796		NAB	o0000796		nab	nab nap
867	o0000799		|AN.AN|	o0000799	nab3	nab₃	_
868	o0001611		NAG	o0001611		nag	nag naŋ naga₂ nak
869	o0000225		KUM	o0000225	nag4	nag₄	_
870	o0000470		NAGA	o0000470		naga	naga naŋa
871	o0001424		GAZ	o0001424	naga3	naga₃	naga₃ naŋa₃
872	o0000225		KUM	o0000225	naga4	naga₄	naga₄ naŋa₄
873	o0000473		NAGAR	o0000473		nagar	nagar nagara
874	o0000820		|AN.NA|	o0000820		nagga	_
875	o0000474		NAM	o0000474		nam	_
876	o0000475	NAM2	NAM₂	o0000475	nam2	nam₂	_
877	o0001814		ENGUR	o0001814		namma	_
878	o0001896		|LAL₂.LAGAB|	o0001896		nanga	_
879	o0001888		|LAL.LAGAB|	o0001888	nanga2	nanga₂	_
880	o0000819		|AN.NAGA|	o0000819		nanibgal	_
881			|AN.EŠ₂.NAGA|	o0000828	nanibgal2	nanibgal₂	_
882	o0002740		|ŠEŠ.KI|	o0002740		nanna	_
883	o0000749		NINA	o0000749	nansze	nanše	_
884	o0000437		LUL	o0000437		nar	nar nari
885	o0000477		NE	o0000477		ne	ne ni₅
886	o0000479		NI	o0000479	ne2	ne₂	_
887	o0000215	GIR3	GIR₃	o0000503	ne3	ne₃	_
888	o0000502		PI	o0000502		neda	_
889	o0002241		|PIRIG.TUR|			nemurₓ	_
890	o0002123		NIR	o0002123		ner	_
891	o0002655		|ZA.NIM|		ner3	ner₃	_
892	o0000463	MUSZ	MUŠ	o0000463		nerah	_
893	o0000462	MURU2	MURU₂	o0000485		nesag	nesag nesaŋ nisag nisaŋ
894	o0002837	SZID	ŠID	o0002837	nesag2	nesag₂	nesag₂ nesaŋ₂ nisag₂ nisaŋ₂
895	o0002475		MAN	o0002475	nesz	neš	neš niš nis
896	o0000479		NI	o0000479		ni	_
897	o0000254		IM	o0000486	ni2	ni₂	ni₂ me₁₀
898	o0001052		|EN.KID|	o0001052		nibru	_
899	o0000490		NUNUZ	o0001426		nida	_
900	o0002216		|PAD.AN.MUŠ₃|	o0002216		nidba	nidba nindaba
901	o0002219		|PAD.MUŠ₃|	o0002219	nidba2	nidba₂	_
902	o0002327		NIG	o0002327		nig	nig nik
903	o0000202	NIG2	NIG₂	o0000202	nig2	nig₂	nig₂ niŋ₂ ni₃ nin₆
904	o0002831	SZE	ŠE	o0002831		niga	niga nigan
905	o0002472	NIGIN3	NIGIN₃	o0002472		nigar	_
906	o0001772		NIGIN	o0001772		nigin	nigin niŋin ninni₂ nini
907	o0000306		LAGAB	o0000306	nigin2	nigin₂	nigin₂ niŋin₂ ni₁₀ nigi₂
908	o0002472	NIGIN3	NIGIN₃	o0002472	nigin3	nigin₃	nigin₃ niŋin₃
909	o0002473	NIGIN4	NIGIN₄	o0002473	nigin4	nigin₄	_
910	o0001898		|LAL₂.SAR|	o0001898	nigin8	nigin₈	nigin₈ niŋin₈
911	o0001890		|LAL.SAR|	o0001890	nigin9	nigin₉	_
912	o0000482		NIM	o0000482		nim	_
913	o0000162		MIR	o0000162		nimgir	nimgir niŋir nigir nimir₊(DUN₃@g@g)
914	o0000043		NIMIN	o0000043		nimin	nimin nimina
915	o0002323		NIN	o0002323		nin	nin nim₂ min₄ nina₃ nen
916	o0002315		|SAL.SIK₂|	o0002315	nin10	nin₁₀	_
917	o0002305	NIN9	NIN₉	o0002305	nin9	nin₉	nin₉ nen₉
918	o0000749		NINA	o0000749		nina	_
919	o0000202	NIG2	NIG₂	o0000202		ninda	_
920	o0000483	NINDA2	NINDA₂	o0000483	ninda2	ninda₂	_
921	o0000639	NINNI5	NINNI₅	o0000639	ninni5	ninni₅	ninni₅ nenni₅
922	o0002726		TIR	o0002726	ninni8	ninni₈	_
923	o0000055		NINNU	o0000055		ninnu	_
924	o0002123		NIR	o0002123		nir	_
925	o0002642		|ZA.DUN₃@g|	o0002642	nir2	nir₂	_
926			|ZA.NIM|	o0002655	nir3	nir₃	nir₃ nira₃
927	o0002641		|ZA.DUN₃@g@g|	o0002641	nir7	nir₇	_
929	o0001038		|DUN₃@g@g.ZA|	o0001038		nirₓ	_
930	o0002722		|ŠE.NAGA|	o0002722		nisaba	_
931	o0000470		NAGA	o0000470	nisaba2	nisaba₂	_
932	o0000524		SAR	o0000524		nisi	_
933	o0000595	USZ	UŠ	o0000595		nita	nita nitah nit nitahu nintah ninta nintahu nitta₊(UŠ)
